CBO;Cargo;Jornada;Piso;Média;Maior;Salário/Hora
721225;Preparador de ferramentas para máquinas-ferramenta;44;1394,91;1964,66;2969,06;9,03
766125;Preparador de fotolitos;44;1004,03;1414,13;2137,07;6,45
721225;Preparador de fresadora copiadora;44;1394,91;1964,66;2969,06;9,03
721225;Preparador de fresadora de engrenagens;44;1394,91;1964,66;2969,06;9,03
848605;Preparador de fumo;44;954;1159,48;1752,24;5,28
721225;Preparador de furadeira;44;1394,91;1964,66;2969,06;9,03
773220;Preparador de goma para colagem de madeira;43;1030,12;1450,88;2192,61;6,71
841408;Preparador de guarnições;44;954;1271,13;1920,97;5,82
841408;Preparador de ingredientes (conservação de alimentos);44;954;1271,13;1920,97;5,82
822125;Preparador de ligas na metalurgia;43;1159,17;1632,64;2467,29;7,64
763105;Preparador de lotes e pacotes;44;954;1124,99;1700,12;5,12
721225;Preparador de máquina de tarraxar;44;1394,91;1964,66;2969,06;9,03
721225;Preparador de máquina de transferência;44;1394,91;1964,66;2969,06;9,03
722105;Preparador de máquinas de forjar;44;1019,86;1436,42;2170,76;6,54
721225;Preparador de máquinas-ferramenta;44;1394,91;1964,66;2969,06;9,03
823105;Preparador de massa (fabricação de abrasivos);44;998,82;1406,79;2125,98;6,46
823110;Preparador de massa (fabricação de vidro);44;1034,99;1457,73;2202,97;6,63
823105;Preparador de massa abrasiva;44;998,82;1406,79;2125,98;6,46
823120;Preparador de massa cerâmica;44;1043,81;1470,16;2221,75;6,75
823115;Preparador de massa de argila em cerâmica;44;1130,16;1591,78;2405,55;7,24
823115;Preparador de massa de argila em olaria;44;1130,16;1591,78;2405,55;7,24
831105;Preparador de massa para fabricação de papel;42;1165,15;1641,06;2480,02;7,9
823115;Preparador de massa refratária (revestimento de forno);44;1130,16;1591,78;2405,55;7,24
841810;Preparador de massas alimentícias - na fabricação;39;954;1310,48;1980,44;6,72
766325;Preparador de matrizes de corte e vinco;44;1319,77;1858,83;2809,12;8,48
842105;Preparador de melado e essência de fumo;43;954;1217,29;1839,60;5,61
823105;Preparador de mistura abrasiva;44;998,82;1406,79;2125,98;6,46
752325;Preparador de moldes (cerâmica);44;1017,71;1433,39;2166,18;6,52
722320;Preparador de moldes de fundição;44;1079,57;1520,52;2297,85;6,92
764120;Preparador de palmilhas;44;954;1288,45;1947,14;5,86
722235;Preparador de panelas (lingotamento);38;962,72;1355,94;2049,14;7,18
311715;Preparador de pastas (na fabricação de tintas);44;1185,46;1669,66;2523,23;7,61
723205;Preparador de peça para decapagem;44;1066,07;1501,51;2269,12;6,86
723205;Preparador de peça para imersão;44;1066,07;1501,51;2269,12;6,86
721225;Preparador de prensa mecânica de metais;44;1394,91;1964,66;2969,06;9,03
763315;Preparador de produção de peças para bordar;44;954;1234,62;1865,80;5,62
623015;Preparador de ração natural para gado;44;953,5;1342,96;2029,52;6,11
841468;Preparador de rações;44;954;1281,73;1936,99;5,83
721225;Preparador de retificadora sem centro;44;1394,91;1964,66;2969,06;9,03
764120;Preparador de saltos para calçados;44;954;1288,45;1947,14;5,86
764120;Preparador de solas e palmilhas;44;954;1288,45;1947,14;5,86
821445;Preparador de sucata e aparas;44;954;1278,54;1932,16;5,82
752410;Preparador de tela serigráfica de vidro;43;987,29;1390,55;2101,44;6,46
752405;Preparador de tela serigráfica para cerâmica;44;957,24;1348,22;2037,47;6,13
311720;Preparador de tintas (fábrica de tecidos);43;1083,75;1526,41;2306,76;7,05
721225;Preparador de torno automático;44;1394,91;1964,66;2969,06;9,03
721225;Preparador de torno copiador;44;1394,91;1964,66;2969,06;9,03
721225;Preparador de torno revólver;44;1394,91;1964,66;2969,06;9,03
711330;Preparador e instalador de lodo para sondagem;40;1384,33;1949,76;2946,54;9,74
224120;Preparador físico;36;1451,32;2044,12;3089,13;11,47
224120;Preparador fisiocorporal;36;1451,32;2044,12;3089,13;11,47
354405;Preposto de leiloeiro;43;2356,87;3319,53;5016,57;15,5
263105;Presbítero;42;1851,01;2607,06;3939,87;12,49
376235;Prestidigitador;44;1010,38;1423,07;2150,58;6,51
263105;Primaz;42;1851,01;2607,06;3939,87;12,49
860105;Primeiro oficial de manutenção eletromecânica (utilidades);44;2481,06;3494,46;5280,93;16,03
860115;Primeiro oficial de manutenção na geração;43;2282,84;3215,27;4859,02;14,79
215210;Primeiro oficial de máquinas da marinha mercante;43;4175,37;5880,80;8887,24;27,53
215140;Primeiro oficial de náutica;43;4586,98;6460,54;9763,36;30,29
215115;Primeiro oficial de náutica (comandante);40;3942,63;5553,00;8391,86;27,68
215125;Primeiro oficial de náutica (imediato);43;4118,63;5800,88;8766,47;26,86
263105;Prior;42;1851,01;2607,06;3939,87;12,49
263105;Prioressa;42;1851,01;2607,06;3939,87;12,49
842110;Processador de fumo;44;954;1218,05;1840,75;5,54
225280;Proctologista;28;3045,33;4289,20;6481,97;31,08
241210;Procurador autárquico;39;6289,75;8858,80;13387,68;45,2
242410;Procurador da assistência judiciária;38;3121,02;4395,80;6643,06;22,89
242210;Procurador de justiça;30;5142,89;7243,50;10946,59;48,29
241225;Procurador do município;31;2794,54;3935,97;5948,16;25,48
241230;Procurador federal;40;11805,17;16627,00;25127,22;83,14
241225;Procurador municipal;31;2794,54;3935,97;5948,16;25,48
612005;Produtor agrícola polivalente;44;954;1305,38;1972,72;5,94
611005;Produtor agropecuário;44;954;1135,15;1715,48;5,17
262110;Produtor cinematográfico;43;1691,87;2382,92;3601,14;11,13
262105;Produtor cultural;42;2535,46;3571,08;5396,72;16,89
612705;Produtor da cultura de amendoim;44;1041,57;1467,00;2216,97;6,67
612715;Produtor da cultura de coco-da-baia;44;954;1070,33;1617,52;4,87
612720;Produtor da cultura de dendê;44;994;1400,00;2115,72;6,36
612730;Produtor da cultura de linho;44;954;995,83;1504,93;4,53
612720;Produtor da cultura de palma;44;994;1400,00;2115,72;6,36
612740;Produtor da cultura de soja;44;954;1311,71;1982,30;5,96
612505;Produtor de abacate;44;1259,31;1773,68;2680,44;8,06
612510;Produtor de abacaxi;43;1550,11;2183,25;3299,39;10,16
612225;Produtor de agave;44;954;1225,00;1851,26;5,57
612205;Produtor de algodão;40;1065,00;1500,00;2266,85;7,5
612705;Produtor de amendoim;44;1041,57;1467,00;2216,97;6,67
612105;Produtor de arroz;44;954;1270,87;1920,58;5,79
612505;Produtor de árvores frutíferas;44;1259,31;1773,68;2680,44;8,06
612115;Produtor de aveia;44;1119,80;1577,18;2383,49;7,17
612505;Produtor de banana;44;1259,31;1773,68;2680,44;8,06
612610;Produtor de cacau;44;954;1144,67;1729,85;5,2
612605;Produtor de café;44;954;1158,31;1750,47;5,27
612505;Produtor de caju;44;1259,31;1773,68;2680,44;8,06
612505;Produtor de caqui;44;1259,31;1773,68;2680,44;8,06
612115;Produtor de centeio;44;1119,80;1577,18;2383,49;7,17
612115;Produtor de cereais de inverno;44;1119,80;1577,18;2383,49;7,17
612115;Produtor de cevada;44;1119,80;1577,18;2383,49;7,17
612715;Produtor de coco;44;954;1070,33;1617,52;4,87
612720;Produtor de dendê;44;994;1400,00;2115,72;6,36
612615;Produtor de erva-mate;44;954;1040,67;1572,69;4,73
612805;Produtor de especiarias;44;1065,00;1500,00;2266,85;6,82
612510;Produtor de espécies frutíferas rasteiras;43;1550,11;2183,25;3299,39;10,16
612515;Produtor de espécies frutíferas trepadeiras;44;954;1221,71;1846,29;5,55
612405;Produtor de flores de corte;44;954;1059,54;1601,21;4,82
612410;Produtor de flores em vaso;44;954;1216,50;1838,41;5,53
612415;Produtor de forrações;39;954;1313,67;1985,25;6,79
612515;Produtor de framboesa;44;954;1221,71;1846,29;5,55
612120;Produtor de gramíneas forrageiras;44;954;1249,07;1887,63;5,7
262110;Produtor de imagem (cinema);43;1691,87;2382,92;3601,14;11,13
262125;Produtor de imagem (televisão);37;1854,99;2612,66;3948,33;14,03
612215;Produtor de juta;44;954;954;1441,71;4,34
612505;Produtor de laranja;44;1259,31;1773,68;2680,44;8,06
613115;Produtor de leite - na criação de gado bovino - empregador;44;954;1284,03;1940,46;5,84
612730;Produtor de linhaça;44;954;995,83;1504,93;4,53
612730;Produtor de linho;44;954;995,83;1504,93;4,53
612505;Produtor de maçã;44;1259,31;1773,68;2680,44;8,06
612505;Produtor de mamão;44;1259,31;1773,68;2680,44;8,06
612505;Produtor de manga;44;1259,31;1773,68;2680,44;8,06
612515;Produtor de maracujá;44;954;1221,71;1846,29;5,55
612510;Produtor de melancia;43;1550,11;2183,25;3299,39;10,16
612510;Produtor de melão;43;1550,11;2183,25;3299,39;10,16
612125;Produtor de milho;44;959,35;1351,19;2041,96;6,17
612125;Produtor de milho e sorgo;44;959,35;1351,19;2041,96;6,17
612510;Produtor de morango;43;1550,11;2183,25;3299,39;10,16
632015;Produtor de mudas (florestas);44;954;1119,50;1691,82;5,1
612720;Produtor de palma;44;994;1400,00;2115,72;6,36
612505;Produtor de pêra;44;1259,31;1773,68;2680,44;8,06
612505;Produtor de pêssego;44;1259,31;1773,68;2680,44;8,06
613305;Produtor de pinto de corte;44;954;1211,98;1831,58;5,51
612420;Produtor de plantas ornamentais;43;954;1262,92;1908,56;5,82
262125;Produtor de programa;37;1854,99;2612,66;3948,33;14,03
262115;Produtor de rádio;38;1451,85;2044,86;3090,25;10,76
612120;Produtor de sementes forrageiras;44;954;1249,07;1887,63;5,7
612740;Produtor de soja;44;954;1311,71;1982,30;5,96
262110;Produtor de som (cinema);43;1691,87;2382,92;3601,14;11,13
262115;Produtor de som (rádio);38;1451,85;2044,86;3090,25;10,76
262120;Produtor de som (teatro);43;1663,97;2343,62;3541,74;10,93
262125;Produtor de som (televisão);37;1854,99;2612,66;3948,33;14,03
612125;Produtor de sorgo;44;959,35;1351,19;2041,96;6,17
262120;Produtor de teatro;43;1663,97;2343,62;3541,74;10,93
262125;Produtor de televisão;37;1854,99;2612,66;3948,33;14,03
261130;Produtor de texto;40;1999,16;2815,71;4255,19;14,17
612115;Produtor de trigo;44;1119,80;1577,18;2383,49;7,17
612115;Produtor de triticale;44;1119,80;1577,18;2383,49;7,17
612515;Produtor de uva;44;954;1221,71;1846,29;5,55
373205;Produtor gráfico para televisão e produtoras de vídeo;40;1613,99;2273,22;3435,36;11,35
612320;Produtor na olericultura de frutos e sementes;44;954;1215,43;1836,80;5,56
612305;Produtor na olericultura de legumes;44;954;1246,09;1883,12;5,66
612310;Produtor na olericultura de raízes;43;954;1136,50;1717,51;5,32
612315;Produtor na olericultura de talos;44;1148,69;1617,87;2444,97;7,35
613110;Produtor rural de gado de corte;44;1007,44;1418,93;2144,33;6,47
613005;Produtor rural em pecuária;44;954;1278,80;1932,55;5,82
611005;Produtor rural na agropecuária;44;954;1135,15;1715,48;5,17
612005;Produtor rural polivalente na agricultura - conta própria;44;954;1305,38;1972,72;5,94
612005;Produtor rural polivalente na agricultura - empregador;44;954;1305,38;1972,72;5,94
631415;Proeiro;44;1255,53;1768,35;2672,39;8,04
332105;Professor assistente de regência de classe;38;1080,16;1521,35;2299,11;7,97
233105;Professor da área de meio ambiente;42;2122,62;2989,61;4517,99;14,37
231205;Professor da educação de jovens e adultos do ensino fundamental (primeira a quarta série);34;1415,02;1992,99;3011,86;11,64
231210;Professor das séries iniciais;31;1589,62;2238,90;3383,50;14,22
234810;Professor de administração;32;3921,15;5522,75;8346,15;34,09
234810;Professor de administração financeira;32;3921,15;5522,75;8346,15;34,09
234810;Professor de administração pública;32;3921,15;5522,75;8346,15;34,09
234604;Professor de alemão;29;4440,52;6254,25;9451,61;43,89
234110;Professor de álgebra linear (no ensino superior);37;2260,64;3184,00;4811,76;17,21
239220;Professor de aluno surdo-cego;29;1376,74;1939,07;2930,38;13,29
239205;Professor de alunos com deficiência auditiva e surdos;34;1449,78;2041,94;3085,85;12,04
239215;Professor de alunos com deficiência mental;28;1363,94;1921,04;2903,14;13,51
239220;Professor de alunos com deficiência múltipla;29;1376,74;1939,07;2930,38;13,29
239225;Professor de alunos com deficiência visual;34;1466,30;2065,21;3121,01;12,05
239215;Professor de alunos com deficiências mentais;28;1363,94;1921,04;2903,14;13,51
239205;Professor de alunos com distúrbios da áudio-comunicação;34;1449,78;2041,94;3085,85;12,04
234115;Professor de amostragem estatística (no ensino superior);44;5579,28;7858,14;11875,46;35,81
234815;Professor de análise de custos;39;3785,22;5331,30;8056,82;27,43
234705;Professor de antropologia do ensino superior;35;3826,55;5389,50;8144,77;30,8
234305;Professor de arquitetura;37;4061,01;5719,73;8643,82;30,92
234710;Professor de arquivologia do ensino superior;40;4010,61;5648,75;8536,56;28,24
234905;Professor de artes cênicas no ensino superior;42;8459,14;11914,28;18005,21;56,94
231310;Professor de artes do ensino fundamental de de 5ª a 8ª série;33;1658,95;2336,55;3531,07;14,02
234905;Professor de artes do espetáculo no ensino superior;42;8459,14;11914,28;18005,21;56,94
231310;Professor de artes na educação de jovens e adultos do ensino fundamental de 5ª a 8ª série ;33;1658,95;2336,55;3531,07;14,02
232105;Professor de artes no ensino médio;35;2658,30;3744,09;5658,17;21,64
234910;Professor de artes visuais no ensino superior (artes plásticas e multimídia);37;3179,28;4477,86;6767,07;24,02
234815;Professor de auditoria contábil;39;3785,22;5331,30;8056,82;27,43
232110;Professor de biologia no ensino médio;37;1965,70;2768,59;4183,97;14,78
239225;Professor de braile;34;1466,30;2065,21;3121,01;12,05
234105;Professor de cálculo numérico (no ensino superior);36;3926,21;5529,87;8356,90;30,5
239225;Professor de cegos;34;1466,30;2065,21;3121,01;12,05
234720;Professor de ciência política do ensino superior;32;1517,86;2137,83;3230,76;13,36
234405;Professor de ciências biológicas do ensino superior;29;3003,88;4230,81;6393,73;28,85
231305;Professor de ciências na educação de jovens e adultos do ensino fundamental de 5ª a 8ª série ;33;1690,81;2381,43;3598,88;14,52
231305;Professor de ciências naturais no ensino fundamental de 5ª a 8ª série;33;1690,81;2381,43;3598,88;14,52
234905;Professor de circo no ensino superior;42;8459,14;11914,28;18005,21;56,94
234435;Professor de clínica cirúrgica (ensino superior);35;3964,70;5584,09;8438,84;32,37
234435;Professor de clínica médica (ensino superior);35;3964,70;5584,09;8438,84;32,37
234120;Professor de computação (no ensino superior);37;2166,49;3051,39;4611,35;16,43
234725;Professor de comunicação social do ensino superior;43;5135,04;7232,44;10929,89;33,9
234815;Professor de contabilidade;39;3785,22;5331,30;8056,82;27,43
234815;Professor de contabilidade bancária;39;3785,22;5331,30;8056,82;27,43
234815;Professor de contabilidade financeira;39;3785,22;5331,30;8056,82;27,43
234815;Professor de contabilidade industrial;39;3785,22;5331,30;8056,82;27,43
234815;Professor de contabilidade internacional;39;3785,22;5331,30;8056,82;27,43
234815;Professor de contabilidade pública;39;3785,22;5331,30;8056,82;27,43
234815;Professor de contabilidade societária;39;3785,22;5331,30;8056,82;27,43
231110;Professor de creche;39;1599,90;2253,37;3405,37;11,61
234676;Professor de crítica textual;44;1065,00;1500,00;2266,85;6,82
262830;Professor de dança;38;1950,31;2746,92;4151,23;14,33
234905;Professor de dança no ensino superior;42;8459,14;11914,28;18005,21;56,94
233110;Professor de desenho técnico;34;1919,14;2703,02;4084,88;15,95
234805;Professor de desenvolvimento econômico;39;8821,41;12424,51;18776,30;64,52
234505;Professor de didática (ensino superior);36;3171,65;4467,11;6750,83;24,92
234730;Professor de direito do ensino superior;37;4302,55;6059,92;9157,94;32,53
232115;Professor de disciplinas pedagógicas no ensino médio;34;1942,05;2735,28;4133,63;15,86
234805;Professor de econometria;39;8821,41;12424,51;18776,30;64,52
234805;Professor de economia;39;8821,41;12424,51;18776,30;64,52
234805;Professor de economia internacional;39;8821,41;12424,51;18776,30;64,52
231310;Professor de educação artística do ensino fundamental;33;1658,95;2336,55;3531,07;14,02
231315;Professor de educação física do ensino fundamental;33;1562,62;2200,88;3326,03;13,31
231315;Professor de educação física na educação de jovens e adultos do ensino fundamental de 5ª a 8ª série ;33;1562,62;2200,88;3326,03;13,31
232120;Professor de educação física no ensino médio;36;1488,59;2096,60;3168,45;11,54
234410;Professor de educação física no ensino superior;33;1746,05;2459,23;3716,46;14,91
234415;Professor de enfermagem do ensino superior;38;3531,92;4974,54;7517,67;26,02
234310;Professor de engenharia;38;4562,85;6426,56;9712,00;33,99
239220;Professor de ensino especial na área de deficiência múltipla;29;1376,74;1939,07;2930,38;13,29
331205;Professor de ensino fundamental - séries iniciais;31;1488,07;2095,87;3167,34;13,58
331205;Professor de ensino fundamental de primeira a quarta séries;31;1488,07;2095,87;3167,34;13,58
331205;Professor de ensino fundamental nas quatro primeiras séries;31;1488,07;2095,87;3167,34;13,58
231105;Professor de ensino pré-escolar;35;1462,01;2059,17;3111,88;11,68
231105;Professor de ensino pré-primário;35;1462,01;2059,17;3111,88;11,68
233110;Professor de ensino profissionalizante no ensino de nível médio;34;1919,14;2703,02;4084,88;15,95
234505;Professor de ensino superior na área de didática;36;3171,65;4467,11;6750,83;24,92
234520;Professor de ensino superior na área de estágio supervisionado;36;3636,18;5121,38;7739,58;28,17
234515;Professor de ensino superior na área de metodologia da pesquisa;33;4441,11;6255,08;9452,87;37,89
234515;Professor de ensino superior na área de metodologia da pesquisa em educação;33;4441,11;6255,08;9452,87;37,89
234510;Professor de ensino superior na área de orientação educacional;38;2306,48;3248,56;4909,32;17,2
234515;Professor de ensino superior na área de pesquisa educacional;33;4441,11;6255,08;9452,87;37,89
234520;Professor de ensino superior na área de prática de ensino;36;3636,18;5121,38;7739,58;28,17
234520;Professor de ensino superior na área de prática de ensino e estágio supervisionado;36;3636,18;5121,38;7739,58;28,17
331105;Professor de escolinha (maternal);37;1325,98;1867,58;2822,35;10,2
234620;Professor de espanhol;37;1969,74;2774,29;4192,59;15,11
239205;Professor de estimulação da língua portuguesa modalidade oral ( ensino especial);34;1449,78;2041,94;3085,85;12,04
234420;Professor de farmácia e bioquímica;39;3121,55;4396,55;6644,20;22,4
234676;Professor de filologia;44;1065,00;1500,00;2266,85;6,82
234676;Professor de filologia e crítica textual;44;1065,00;1500,00;2266,85;6,82
234676;Professor de filologia germânica;44;1065,00;1500,00;2266,85;6,82
234676;Professor de filologia portuguesa;44;1065,00;1500,00;2266,85;6,82
234676;Professor de filologia românica;44;1065,00;1500,00;2266,85;6,82
